时间,CPU负载,内存使用量(KB),内存使用率(%)
19:43:54,1.77,977500,25
19:43:55,1.77,977544,25
19:43:56,1.75,977544,25
19:43:57,1.75,977944,25
19:43:58,1.75,977440,25
19:43:59,1.75,977544,25
19:44:00,1.75,977188,25
19:44:01,1.74,977692,25
19:44:03,1.74,976936,25
19:44:04,1.74,977292,25
19:44:05,1.74,977292,25
19:44:06,1.74,977396,25
19:44:07,1.73,977188,25
19:44:08,1.73,977796,25
19:44:09,1.73,977544,25
19:44:10,1.73,977500,25
19:44:11,1.72,978196,25
19:44:12,1.72,977796,25
19:44:13,1.72,977692,25
19:44:14,1.72,977796,25
19:44:15,1.72,977692,25
19:44:16,1.72,977796,25
19:44:18,1.72,978196,25
19:44:19,1.72,977796,25
19:44:20,1.72,978048,25
19:44:21,1.72,978048,25
19:44:22,1.71,978196,25
19:44:23,1.71,977796,25
19:44:24,1.71,977944,25
19:44:25,1.71,978048,25
19:44:26,1.71,978300,25
19:44:27,1.71,978404,25
19:44:28,1.71,978048,25
19:44:29,1.71,978048,25
19:44:30,1.71,977944,25
19:44:32,1.72,977944,25
19:44:33,1.72,977692,25
19:44:34,1.72,977352,25
19:44:35,1.72,978048,25
19:44:36,1.72,977292,25
19:44:37,1.72,977160,25
19:44:38,1.72,977768,25
19:44:39,1.72,977292,25
19:44:40,1.72,977440,25
19:44:41,1.73,977544,25
19:44:42,1.73,977692,25
19:44:43,1.73,977796,25
19:44:44,1.73,977944,25
19:44:45,1.73,978448,25
19:44:47,1.75,977944,25
19:44:48,1.75,977796,25
19:44:49,1.75,977188,25
19:44:50,1.75,977248,25
19:44:51,1.75,977440,25
19:44:52,1.75,978048,25
19:44:53,1.75,977944,25
19:44:54,1.75,978152,25
19:44:55,1.75,977944,25
19:44:56,1.76,978152,25
19:44:57,1.76,977900,25
19:44:58,1.76,977516,25
19:44:59,1.76,977188,25
19:45:01,1.76,977440,25
19:45:02,1.76,978048,25
19:45:03,1.76,977796,25
19:45:04,1.76,977692,25
19:45:05,1.76,977648,25
19:45:06,1.76,977692,25
19:45:07,1.82,977440,25
19:45:08,1.82,977188,25
19:45:09,1.82,978048,25
19:45:10,1.82,978168,25
19:45:11,1.82,977944,25
19:45:12,1.82,977544,25
19:45:13,1.82,977944,25
19:45:14,1.82,977440,25
19:45:16,1.82,977692,25
19:45:17,1.81,978196,25
19:45:18,1.81,977692,25
19:45:19,1.81,977796,25
19:45:20,1.81,978152,25
19:45:21,1.81,977944,25
19:45:22,1.81,977692,25
19:45:23,1.81,977692,25
19:45:24,1.81,977944,25
19:45:25,1.81,977188,25
19:45:26,1.80,977292,25
19:45:27,1.80,977944,25
19:45:28,1.80,977544,25
19:45:30,1.80,977292,25
19:45:31,1.80,977692,25
19:45:32,1.78,977648,25
19:45:33,1.78,977944,25
19:45:34,1.78,977692,25
19:45:35,1.78,977796,25
19:45:36,1.78,977544,25
19:45:37,1.79,977440,25
19:45:38,1.79,977440,25
19:45:39,1.79,977692,25
19:45:40,1.79,977544,25
19:45:41,1.77,977796,25
19:45:42,1.77,977544,25
19:45:43,1.77,978048,25
19:45:45,1.77,977292,25
19:45:46,1.77,977396,25
19:45:47,1.79,977188,25
19:45:48,1.79,976684,25
19:45:49,1.79,976180,25
19:45:50,1.79,976684,25
19:45:51,1.80,977188,25
19:45:52,1.80,977440,25
19:45:53,1.80,977324,25
19:45:54,1.80,977724,25
19:45:55,1.80,978080,25
19:45:56,1.80,977576,25
19:45:57,1.80,977680,25
19:45:59,1.80,977724,25
19:46:00,1.80,977472,25
19:46:01,1.80,977472,25
19:46:02,1.82,977220,25
19:46:03,1.82,976968,25
19:46:04,1.82,977072,25
19:46:05,1.82,977724,25
19:46:06,1.82,978228,25
19:46:07,1.82,977576,25
19:46:08,1.82,977828,25
19:46:09,1.82,978036,25
19:46:10,1.82,977488,25
19:46:11,1.84,977220,25
19:46:12,1.84,977472,25
19:46:14,1.84,977072,25
19:46:15,1.84,977428,25
19:46:16,1.84,977976,25
19:46:17,1.85,977976,25
19:46:18,1.85,977028,25
19:46:19,1.85,977472,25
19:46:20,1.85,977976,25
19:46:21,1.85,977828,25
19:46:22,1.85,978228,25
19:46:23,1.85,977724,25
19:46:24,1.85,977724,25
19:46:25,1.85,977932,25
19:46:26,1.84,977828,25
19:46:28,1.84,978080,25
19:46:29,1.84,977472,25
19:46:30,1.84,977324,25
19:46:31,1.84,977472,25
19:46:32,1.84,977932,25
19:46:33,1.84,977828,25
19:46:34,1.84,977976,25
19:46:35,1.84,977932,25
19:46:36,1.82,977324,25
19:46:37,1.82,978228,25
19:46:38,1.82,977976,25
19:46:39,1.82,978480,25
19:46:40,1.82,977932,25
19:46:41,1.81,977724,25
19:46:43,1.81,977976,25
19:46:44,1.81,977976,25
19:46:45,1.81,977976,25
19:46:46,1.81,978436,25
19:46:47,1.80,978480,25
19:46:48,1.80,977932,25
19:46:49,1.80,977976,25
19:46:50,1.80,978096,25
19:46:51,1.78,978584,25
19:46:52,1.78,978688,25
19:46:53,1.78,978984,25
19:46:54,1.78,977828,25
19:46:55,1.78,978228,25
19:46:56,1.77,977976,25
19:46:58,1.77,977828,25
19:46:59,1.77,977724,25
19:47:00,1.77,977680,25
19:47:01,1.77,978480,25
19:47:02,1.76,978584,25
19:47:03,1.76,978584,25
19:47:04,1.76,977828,25
19:47:05,1.76,978080,25
19:47:06,1.76,978228,25
19:47:07,1.76,978332,25
19:47:08,1.76,978480,25
19:47:09,1.76,978332,25
19:47:10,1.76,978228,25
19:47:12,1.77,978228,25
19:47:13,1.77,978184,25
19:47:14,1.77,977976,25
19:47:15,1.77,977724,25
19:47:16,1.77,977724,25
19:47:17,1.77,977976,25
19:47:18,1.77,978480,25
19:47:19,1.77,978436,25
19:47:20,1.77,978184,25
19:47:21,1.77,978080,25
19:47:22,1.77,978332,25
19:47:23,1.77,978332,25
19:47:24,1.77,977724,25
19:47:25,1.77,978228,25
19:47:27,1.78,977976,25
19:47:28,1.78,978228,25
19:47:29,1.78,978184,25
19:47:30,1.78,978080,25
19:47:31,1.78,977428,25
19:47:32,1.78,977976,25
19:47:33,1.78,977976,25
19:47:34,1.78,978244,25
19:47:35,1.78,978480,25
19:47:36,1.80,978732,25
19:47:37,1.80,978480,25
19:47:38,1.80,978540,25
19:47:39,1.80,978480,25
19:47:41,1.80,977976,25
19:47:42,1.81,977576,25
19:47:43,1.81,977976,25
19:47:44,1.81,978080,25
19:47:45,1.81,978080,25
19:47:46,1.81,978688,25
19:47:47,1.79,978228,25
19:47:48,1.79,978584,25
19:47:49,1.79,979236,25
19:47:50,1.79,977932,25
19:47:51,1.78,978184,25
19:47:52,1.78,978332,25
19:47:53,1.78,978228,25
19:47:54,1.78,978228,25
19:47:56,1.78,978584,25
19:47:57,1.77,978732,25
19:47:58,1.77,978332,25
19:47:59,1.77,978228,25
19:48:00,1.77,977784,25
19:48:01,1.77,977724,25
