时间,CPU负载,内存使用量(KB),内存使用率(%)
2024-05-02 13:27:29,2.04 1.79 1.45,825464,21
2024-05-02 13:27:30,2.04 1.79 1.45,825064,21
2024-05-02 13:27:31,2.04 1.79 1.45,824708,21
2024-05-02 13:27:32,2.04 1.79 1.45,824960,21
2024-05-02 13:27:33,2.12 1.81 1.45,825464,21
2024-05-02 13:27:34,2.12 1.81 1.45,824560,21
2024-05-02 13:27:36,2.12 1.81 1.45,824664,21
2024-05-02 13:27:37,2.12 1.81 1.45,824708,21
2024-05-02 13:27:38,2.12 1.81 1.45,824560,21
2024-05-02 13:27:39,2.11 1.81 1.46,824708,21
2024-05-02 13:27:40,2.11 1.81 1.46,824916,21
2024-05-02 13:27:41,2.11 1.81 1.46,824560,21
2024-05-02 13:27:42,2.11 1.81 1.46,824456,21
2024-05-02 13:27:43,2.02 1.80 1.45,824456,21
2024-05-02 13:27:44,2.02 1.80 1.45,824308,21
2024-05-02 13:27:45,2.02 1.80 1.45,825064,21
2024-05-02 13:27:46,2.02 1.80 1.45,824812,21
2024-05-02 13:27:47,2.02 1.80 1.45,825168,21
2024-05-02 13:27:48,2.02 1.80 1.46,824812,21
2024-05-02 13:27:49,2.02 1.80 1.46,825064,21
2024-05-02 13:27:50,2.02 1.80 1.46,825168,21
2024-05-02 13:27:51,2.02 1.80 1.46,825212,21
2024-05-02 13:27:53,2.02 1.80 1.46,825316,21
2024-05-02 13:27:54,1.93 1.79 1.45,825316,21
2024-05-02 13:27:55,1.93 1.79 1.45,825212,21
2024-05-02 13:27:56,1.93 1.79 1.45,825316,21
2024-05-02 13:27:57,1.93 1.79 1.45,825212,21
2024-05-02 13:27:58,1.93 1.79 1.45,825316,21
2024-05-02 13:27:59,1.86 1.78 1.45,825212,21
2024-05-02 13:28:00,1.86 1.78 1.45,825212,21
2024-05-02 13:28:01,1.86 1.78 1.45,825568,21
2024-05-02 13:28:02,1.86 1.78 1.45,825464,21
2024-05-02 13:28:03,1.79 1.76 1.45,825716,21
2024-05-02 13:28:04,1.79 1.76 1.45,825716,21
2024-05-02 13:28:05,1.79 1.76 1.45,825568,21
2024-05-02 13:28:06,1.79 1.76 1.45,825212,21
2024-05-02 13:28:07,1.79 1.76 1.45,825924,21
2024-05-02 13:28:09,1.73 1.75 1.45,825716,21
2024-05-02 13:28:10,1.73 1.75 1.45,825464,21
2024-05-02 13:28:11,1.73 1.75 1.45,825524,21
2024-05-02 13:28:12,1.73 1.75 1.45,825316,21
2024-05-02 13:28:13,1.73 1.75 1.45,825420,21
2024-05-02 13:28:14,1.83 1.77 1.46,825480,21
2024-05-02 13:28:15,1.83 1.77 1.46,825568,21
2024-05-02 13:28:16,1.83 1.77 1.46,825924,21
2024-05-02 13:28:17,1.83 1.77 1.46,825716,21
2024-05-02 13:28:18,1.76 1.76 1.45,825464,21
2024-05-02 13:28:19,1.76 1.76 1.45,825420,21
2024-05-02 13:28:20,1.76 1.76 1.45,826072,21
2024-05-02 13:28:21,1.76 1.76 1.45,825716,21
2024-05-02 13:28:22,1.76 1.76 1.45,825820,21
2024-05-02 13:28:23,1.78 1.76 1.46,825212,21
2024-05-02 13:28:25,1.78 1.76 1.46,825568,21
2024-05-02 13:28:26,1.78 1.76 1.46,825212,21
2024-05-02 13:28:27,1.78 1.76 1.46,825464,21
2024-05-02 13:28:28,1.78 1.76 1.46,825212,21
2024-05-02 13:28:29,1.80 1.77 1.46,825820,21
2024-05-02 13:28:30,1.80 1.77 1.46,825820,21
2024-05-02 13:28:31,1.80 1.77 1.46,825716,21
2024-05-02 13:28:32,1.80 1.77 1.46,825464,21
2024-05-02 13:28:33,1.82 1.77 1.46,825716,21
2024-05-02 13:28:34,1.82 1.77 1.46,825968,21
2024-05-02 13:28:35,1.82 1.77 1.46,825820,21
2024-05-02 13:28:36,1.82 1.77 1.46,825464,21
2024-05-02 13:28:37,1.82 1.77 1.46,825464,21
2024-05-02 13:28:38,1.83 1.77 1.46,825064,21
2024-05-02 13:28:39,1.83 1.77 1.46,825716,21
2024-05-02 13:28:41,1.83 1.77 1.46,825272,21
2024-05-02 13:28:42,1.83 1.77 1.46,825716,21
2024-05-02 13:28:43,1.83 1.77 1.46,825376,21
2024-05-02 13:28:44,1.84 1.78 1.47,825968,21
2024-05-02 13:28:45,1.84 1.78 1.47,825464,21
2024-05-02 13:28:46,1.84 1.78 1.47,825524,21
2024-05-02 13:28:47,1.84 1.78 1.47,825568,21
2024-05-02 13:28:48,1.86 1.78 1.47,825464,21
2024-05-02 13:28:49,1.86 1.78 1.47,825524,21
2024-05-02 13:28:50,1.86 1.78 1.47,825820,21
2024-05-02 13:28:51,1.86 1.78 1.47,825464,21
2024-05-02 13:28:52,1.86 1.78 1.47,824812,21
2024-05-02 13:28:53,1.87 1.79 1.47,825464,21
2024-05-02 13:28:54,1.87 1.79 1.47,825064,21
2024-05-02 13:28:55,1.87 1.79 1.47,824812,21
2024-05-02 13:28:56,1.87 1.79 1.47,825064,21
2024-05-02 13:28:58,1.87 1.79 1.47,825212,21
2024-05-02 13:28:59,1.88 1.79 1.48,825316,21
2024-05-02 13:29:00,1.88 1.79 1.48,826220,21
2024-05-02 13:29:01,1.88 1.79 1.48,826072,21
2024-05-02 13:29:02,1.88 1.79 1.48,825924,21
2024-05-02 13:29:03,1.88 1.79 1.48,826072,21
2024-05-02 13:29:04,2.13 1.84 1.50,825584,21
2024-05-02 13:29:05,2.13 1.84 1.50,825820,21
2024-05-02 13:29:06,2.13 1.84 1.50,826220,21
2024-05-02 13:29:07,2.13 1.84 1.50,826324,21
2024-05-02 13:29:08,2.04 1.83 1.49,825716,21
2024-05-02 13:29:09,2.04 1.83 1.49,825776,21
2024-05-02 13:29:10,2.04 1.83 1.49,826324,21
2024-05-02 13:29:11,2.04 1.83 1.49,825820,21
2024-05-02 13:29:12,2.04 1.83 1.49,825820,21
2024-05-02 13:29:14,1.95 1.82 1.49,825568,21
2024-05-02 13:29:15,1.95 1.82 1.49,826072,21
2024-05-02 13:29:16,1.95 1.82 1.49,825716,21
2024-05-02 13:29:17,1.95 1.82 1.49,826072,21
2024-05-02 13:29:18,1.95 1.82 1.49,825716,21
2024-05-02 13:29:19,1.88 1.80 1.49,825568,21
2024-05-02 13:29:20,1.88 1.80 1.49,825716,21
2024-05-02 13:29:21,1.88 1.80 1.49,825820,21
2024-05-02 13:29:22,1.88 1.80 1.49,825968,21
2024-05-02 13:29:23,1.81 1.79 1.48,826072,21
2024-05-02 13:29:24,1.81 1.79 1.48,825968,21
2024-05-02 13:29:25,1.81 1.79 1.48,825820,21
2024-05-02 13:29:26,1.81 1.79 1.48,825716,21
2024-05-02 13:29:27,1.81 1.79 1.48,826072,21
2024-05-02 13:29:28,1.74 1.78 1.48,825568,21
2024-05-02 13:29:30,1.74 1.78 1.48,825968,21
2024-05-02 13:29:31,1.74 1.78 1.48,825672,21
2024-05-02 13:29:32,1.74 1.78 1.48,825568,21
2024-05-02 13:29:33,1.74 1.78 1.48,825464,21
2024-05-02 13:29:34,1.68 1.76 1.48,826472,21
2024-05-02 13:29:35,1.68 1.76 1.48,825820,21
2024-05-02 13:29:36,1.68 1.76 1.48,826324,21
2024-05-02 13:29:37,1.68 1.76 1.48,825820,21
2024-05-02 13:29:38,1.63 1.75 1.47,826192,21
2024-05-02 13:29:39,1.63 1.75 1.47,825480,21
2024-05-02 13:29:40,1.63 1.75 1.47,825732,21
2024-05-02 13:29:41,1.63 1.75 1.47,826236,21
2024-05-02 13:29:42,1.63 1.75 1.47,825732,21
2024-05-02 13:29:43,1.66 1.75 1.48,825480,21
2024-05-02 13:29:44,1.66 1.75 1.48,825480,21
2024-05-02 13:29:45,1.66 1.75 1.48,825332,21
2024-05-02 13:29:47,1.66 1.75 1.48,825836,21
2024-05-02 13:29:48,1.66 1.75 1.48,825540,21
2024-05-02 13:29:49,1.69 1.76 1.48,825584,21
2024-05-02 13:29:50,1.69 1.76 1.48,825732,21
2024-05-02 13:29:51,1.69 1.76 1.48,825332,21
2024-05-02 13:29:52,1.69 1.76 1.48,825584,21
2024-05-02 13:29:53,1.69 1.76 1.48,826236,21
2024-05-02 13:29:54,1.79 1.78 1.49,826444,21
2024-05-02 13:29:55,1.79 1.78 1.49,826340,21
2024-05-02 13:29:56,1.79 1.78 1.49,826340,21
2024-05-02 13:29:57,1.79 1.78 1.49,826088,21
2024-05-02 13:29:58,1.89 1.80 1.50,825644,21
2024-05-02 13:29:59,1.89 1.80 1.50,825732,21
2024-05-02 13:30:00,1.89 1.80 1.50,825984,21
2024-05-02 13:30:01,1.89 1.80 1.50,825836,21
2024-05-02 13:30:03,1.89 1.80 1.50,825584,21
2024-05-02 13:30:04,1.90 1.80 1.50,826192,21
2024-05-02 13:30:05,1.90 1.80 1.50,825984,21
2024-05-02 13:30:06,1.90 1.80 1.50,826088,21
2024-05-02 13:30:07,1.90 1.80 1.50,826488,21
2024-05-02 13:30:08,1.90 1.80 1.50,826236,21
2024-05-02 13:30:09,1.99 1.82 1.51,826592,21
2024-05-02 13:30:10,1.99 1.82 1.51,825984,21
2024-05-02 13:30:11,1.99 1.82 1.51,826148,21
2024-05-02 13:30:12,1.99 1.82 1.51,825732,21
2024-05-02 13:30:13,1.99 1.83 1.51,825984,21
2024-05-02 13:30:14,1.99 1.83 1.51,826740,21
2024-05-02 13:30:15,1.99 1.83 1.51,826548,21
2024-05-02 13:30:16,1.99 1.83 1.51,826740,21
2024-05-02 13:30:17,1.99 1.83 1.51,826444,21
2024-05-02 13:30:19,1.99 1.83 1.51,826444,21
2024-05-02 13:30:20,1.99 1.83 1.51,826192,21
2024-05-02 13:30:21,1.99 1.83 1.51,826088,21
2024-05-02 13:30:22,1.99 1.83 1.51,826192,21
2024-05-02 13:30:23,1.99 1.83 1.51,826236,21
2024-05-02 13:30:24,1.91 1.82 1.51,826444,21
2024-05-02 13:30:25,1.91 1.82 1.51,826488,21
2024-05-02 13:30:26,1.91 1.82 1.51,826340,21
